region_id,region_name,station_name,station_id,lat,lon,station_elevation,date,rrr24,Hargreaves,SPEI_1,GPM,MOD16A2GF,NDVI,EVI,LST_Day,LST_Night,LST,PCI_GPM,VCI,TCI,TCI_Day,TCI_Night,VHI,VHI_Day,VHI_Night,CI_GPM,GPM_SPEI_1,SPEI_1_Class,GPM_SPEI_1_Class
MASA,Mazandaran,Amol,99309,36.48,52.47,23.7,2021-02,27.21,45.73,-1.084,27.552,106.7,0.282,0.149,5.826,5.567,5.697,0.054,0.687,0.139,0.278,0.508,0.413,0.483,0.598,0.293,-1.279,MD,MD
MASA,Mazandaran,Amol,99309,36.48,52.47,23.7,2021-03,77.93,71.53,0.642,53.568,163.688,0.276,0.137,5.917,5.632,5.774,0.268,0.17,0.429,0.385,0.495,0.3,0.278,0.332,0.289,-0.643,NN,NN
MASA,Mazandaran,Amol,99309,36.48,52.47,23.7,2021-04,4.73,110.25,-1.38,16.56,194.588,0.256,0.13,6.041,5.753,5.897,0.144,0.125,0.156,0.054,0.251,0.14,0.089,0.188,0.142,-0.857,MD,NN
MASA,Mazandaran,Amol,99309,36.48,52.47,23.7,2021-05,56.75,129.16,0.995,52.824,240.75,0.389,0.216,6.119,5.867,5.993,0.651,0.422,0.099,0.152,0.235,0.261,0.287,0.329,0.391,0.27,NN,NN
MASA,Mazandaran,Amol,99309,36.48,52.47,23.7,2021-06,9.04,169.12,-1.389,10.08,237.075,0.697,0.473,6.127,5.938,6.032,0.071,0.71,0.0,0.0,0.0,0.355,0.355,0.355,0.26,-1.789,MD,SD
MASA,Mazandaran,Amol,99309,36.48,52.47,23.7,2021-07,25.31,166.65,0.119,58.032,233.112,0.646,0.503,6.187,5.971,6.079,0.683,0.232,0.0,0.0,0.0,0.116,0.116,0.116,0.305,1.043,NN,MW
MASA,Mazandaran,Amol,99309,36.48,52.47,23.7,2021-08,4.82,175.92,-1.586,2.976,242.512,0.474,0.32,6.231,5.978,6.105,0.006,0.146,0.0,0.0,0.0,0.073,0.073,0.073,0.051,-1.497,SD,MD
MASA,Mazandaran,Amol,99309,36.48,52.47,23.7,2021-09,61.23,108.69,0.115,43.92,155.025,0.6,0.428,6.078,5.828,5.953,0.387,0.692,0.569,0.748,0.421,0.631,0.72,0.557,0.549,-0.754,NN,NN
MASA,Mazandaran,Amol,99309,36.48,52.47,23.7,2021-10,116.21,76.5,0.272,90.024,101.188,0.587,0.376,5.965,5.701,5.833,0.448,0.755,1.0,0.918,1.0,0.877,0.836,0.877,0.734,0.319,NN,NN
MASA,Mazandaran,Amol,99309,36.48,52.47,23.7,2021-11,144.72,50.31,0.594,111.6,89.638,0.437,0.254,5.851,5.617,5.734,0.388,0.576,0.597,0.577,0.636,0.586,0.576,0.606,0.52,-0.006,NN,NN
MASA,Mazandaran,Amol,99309,36.48,52.47,23.7,2021-12,47.52,45.08,-0.757,30.504,90.988,0.347,0.192,5.827,5.571,5.699,0.065,0.394,0.17,0.213,0.342,0.282,0.304,0.368,0.21,-1.409,NN,MD
MASA,Mazandaran,Amol,99309,36.48,52.47,23.7,2022-01,97.6,44.46,1.121,110.112,101.438,0.309,0.166,5.787,5.525,5.656,0.88,0.198,0.298,0.163,0.524,0.248,0.181,0.361,0.459,1.003,MW,MW
MASA,Mazandaran,Amol,99309,36.48,52.47,23.7,2022-02,48.8,53.17,-0.69,55.776,112.725,0.304,0.169,5.857,5.584,5.72,0.28,0.752,0.008,0.0,0.361,0.38,0.376,0.557,0.347,-0.645,NN,NN
MASA,Mazandaran,Amol,99309,36.48,52.47,23.7,2022-03,66.59,66.15,0.432,64.728,148.438,0.283,0.157,5.929,5.651,5.79,0.352,0.235,0.318,0.305,0.349,0.277,0.27,0.292,0.302,0.005,NN,NN
