Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,NDVI_Terra_MOD13A3
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-09-01,MASA,0.3629
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-09-01,MASA,0.5592
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-09-01,MASA,0.1754
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-09-01,MASA,0.2772
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-09-01,MASA,0.5786
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-09-01,MASA,0.4036
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-09-01,MASA,0.6046
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-09-01,MASA,0.3677
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-09-01,MASA,0.369
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-09-01,MASA,0.38670000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-10-01,MASA,0.3569
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-10-01,MASA,0.49200000000000005
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-10-01,MASA,0.2801
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-10-01,MASA,0.1517
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-10-01,MASA,0.0117
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-10-01,MASA,0.2877
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-10-01,MASA,0.522
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-10-01,MASA,0.195
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-10-01,MASA,0.3407
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-10-01,MASA,0.4161
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-10-01,MASA,0.4834
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-10-01,MASA,0.4973
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-10-01,MASA,0.4048
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-10-01,MASA,0.3643
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-10-01,MASA,0.32530000000000003
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-11-01,MASA,0.309
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-11-01,MASA,0.4127
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-11-01,MASA,0.264
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-11-01,MASA,0.161
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-11-01,MASA,-0.0194
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-11-01,MASA,0.3235
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-11-01,MASA,0.5157
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-11-01,MASA,0.20420000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-11-01,MASA,0.31980000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-11-01,MASA,0.4718
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-11-01,MASA,0.42010000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-11-01,MASA,0.5112
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-11-01,MASA,0.4374
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-11-01,MASA,0.3803
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-11-01,MASA,0.2805
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-12-01,MASA,0.2893
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-12-01,MASA,0.3396
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-12-01,MASA,0.255
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-12-01,MASA,0.1413
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-12-01,MASA,0.12100000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-12-01,MASA,0.47190000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-12-01,MASA,0.38830000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-12-01,MASA,0.2023
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-12-01,MASA,0.3109
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-12-01,MASA,0.3946
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-12-01,MASA,0.40640000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-12-01,MASA,0.4645
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-12-01,MASA,0.4474
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-12-01,MASA,0.39740000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-12-01,MASA,0.1976
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-01-01,MASA,0.2813
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-01-01,MASA,0.3634
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-01-01,MASA,0.22610000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-01-01,MASA,0.12140000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-01-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-01-01,MASA,0.535
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-01-01,MASA,0.40230000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-01-01,MASA,0.1794
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-01-01,MASA,0.2977
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-01-01,MASA,0.3956
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-01-01,MASA,0.36560000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-01-01,MASA,0.36100000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-01-01,MASA,0.4515
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-01-01,MASA,0.4605
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-01-01,MASA,-0.0247
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-02-01,MASA,0.2477
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-02-01,MASA,0.3373
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-02-01,MASA,0.2008
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-02-01,MASA,0.11330000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-02-01,MASA,0.055
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-02-01,MASA,0.5964
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-02-01,MASA,0.3647
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-02-01,MASA,0.1796
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-02-01,MASA,0.30770000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-02-01,MASA,0.3395
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-02-01,MASA,0.35450000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-02-01,MASA,0.3745
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-02-01,MASA,0.441
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-02-01,MASA,0.46280000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-02-01,MASA,0.19310000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-03-01,MASA,0.314
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-03-01,MASA,0.31070000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-03-01,MASA,0.20620000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-03-01,MASA,0.09530000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-03-01,MASA,-0.0234
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-03-01,MASA,0.6203000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-03-01,MASA,0.3635
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-03-01,MASA,0.1792
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-03-01,MASA,0.3583
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-03-01,MASA,0.36560000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-03-01,MASA,0.42900000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-03-01,MASA,0.3427
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-03-01,MASA,0.46440000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-03-01,MASA,0.5094000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-03-01,MASA,0.21610000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-04-01,MASA,0.42810000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-04-01,MASA,0.3124
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-04-01,MASA,0.2763
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-04-01,MASA,0.15610000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-04-01,MASA,-0.11230000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-04-01,MASA,0.5616
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-04-01,MASA,0.4404
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-04-01,MASA,0.2738
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-04-01,MASA,0.4615
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-04-01,MASA,0.435
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-04-01,MASA,0.6514
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-04-01,MASA,0.5342
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-04-01,MASA,0.435
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-04-01,MASA,0.46090000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-04-01,MASA,0.36460000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-05-01,MASA,0.5033
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-05-01,MASA,0.28290000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-05-01,MASA,0.2978
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-05-01,MASA,0.2199
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-05-01,MASA,0.056400000000000006
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-05-01,MASA,0.554
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-05-01,MASA,0.506
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-05-01,MASA,0.2611
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-05-01,MASA,0.45270000000000005
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-05-01,MASA,0.48150000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-05-01,MASA,0.6436000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-05-01,MASA,0.5209
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-05-01,MASA,0.3705
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-05-01,MASA,0.3476
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-05-01,MASA,0.4854
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-06-01,MASA,0.4435
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-06-01,MASA,0.7656000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-06-01,MASA,0.2807
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-06-01,MASA,0.2351
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-06-01,MASA,0.1836
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-06-01,MASA,0.2461
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-06-01,MASA,0.5585
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-06-01,MASA,0.19310000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-06-01,MASA,0.3421
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-06-01,MASA,0.5115000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-06-01,MASA,0.5685
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-06-01,MASA,0.5034000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-06-01,MASA,0.4899
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-06-01,MASA,0.3402
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-06-01,MASA,0.519
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-07-01,MASA,0.3821
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-07-01,MASA,0.7709
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-07-01,MASA,0.3063
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-07-01,MASA,0.2167
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-07-01,MASA,0.35810000000000003
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-07-01,MASA,0.3392
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-07-01,MASA,0.6796
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-07-01,MASA,0.17120000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-07-01,MASA,0.31620000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-07-01,MASA,0.6473
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-07-01,MASA,0.536
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-07-01,MASA,0.5136000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-07-01,MASA,0.6384000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-07-01,MASA,0.5800000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-07-01,MASA,0.5785
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-08-01,MASA,0.3387
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-08-01,MASA,0.6752
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-08-01,MASA,0.2576
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-08-01,MASA,0.1945
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-08-01,MASA,0.3704
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-08-01,MASA,0.4832
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-08-01,MASA,0.6466000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-08-01,MASA,0.17070000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-08-01,MASA,0.2718
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-08-01,MASA,0.6178
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-08-01,MASA,0.5737
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-08-01,MASA,0.5974
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-08-01,MASA,0.5583
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-08-01,MASA,0.5192
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-08-01,MASA,0.5552
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-09-01,MASA,0.30760000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-09-01,MASA,0.45830000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-09-01,MASA,0.3287
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-09-01,MASA,0.1961
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-09-01,MASA,0.16640000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-09-01,MASA,0.4259
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-09-01,MASA,0.45630000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-09-01,MASA,0.1647
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-09-01,MASA,0.2919
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-09-01,MASA,0.48710000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-09-01,MASA,0.46630000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-09-01,MASA,0.5752
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-09-01,MASA,0.4163
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-09-01,MASA,0.4189
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-09-01,MASA,0.4027
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-10-01,MASA,0.2677
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-10-01,MASA,0.46230000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-10-01,MASA,0.2626
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-10-01,MASA,0.18130000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-10-01,MASA,-0.084
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-10-01,MASA,0.325
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-10-01,MASA,0.4295
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-10-01,MASA,0.1491
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-10-01,MASA,0.25520000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-10-01,MASA,0.5088
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-10-01,MASA,0.3719
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-10-01,MASA,0.5323
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-10-01,MASA,0.3659
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-10-01,MASA,0.3277
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-10-01,MASA,0.2891
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-11-01,MASA,0.2727
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-11-01,MASA,0.45280000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-11-01,MASA,0.29460000000000003
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-11-01,MASA,0.1332
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-11-01,MASA,-0.1547
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-11-01,MASA,0.28090000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-11-01,MASA,0.46130000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-11-01,MASA,0.1874
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-11-01,MASA,0.20550000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-11-01,MASA,0.5577
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-11-01,MASA,0.3844
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-11-01,MASA,0.5355
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-11-01,MASA,0.45130000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-11-01,MASA,0.3901
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-11-01,MASA,0.2446
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-12-01,MASA,0.32120000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-12-01,MASA,0.3637
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-12-01,MASA,0.23920000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-12-01,MASA,0.1312
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-12-01,MASA,-0.0482
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-12-01,MASA,0.369
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-12-01,MASA,0.3885
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-12-01,MASA,0.185
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-12-01,MASA,0.25320000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-12-01,MASA,0.44680000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-12-01,MASA,0.3483
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-12-01,MASA,0.4848
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-12-01,MASA,0.4219
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-12-01,MASA,0.3825
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-12-01,MASA,0.24000000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-01-01,MASA,0.2881
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-01-01,MASA,0.33130000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-01-01,MASA,0.1981
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-01-01,MASA,0.023100000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-01-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-01-01,MASA,0.3801
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-01-01,MASA,0.35500000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-01-01,MASA,0.19640000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-01-01,MASA,0.1448
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-01-01,MASA,0.39880000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-01-01,MASA,0.3199
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-01-01,MASA,0.44370000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-01-01,MASA,0.4086
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-01-01,MASA,0.3398
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-01-01,MASA,-0.0071
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-02-01,MASA,0.217
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-02-01,MASA,0.3487
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-02-01,MASA,0.1854
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-02-01,MASA,0.009300000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-02-01,MASA,0.0085
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-02-01,MASA,0.5456
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-02-01,MASA,0.34290000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-02-01,MASA,0.24230000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-02-01,MASA,0.23220000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-02-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-02-01,MASA,0.3562
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-02-01,MASA,0.3866
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-02-01,MASA,0.431
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-02-01,MASA,0.40540000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-02-01,MASA,0.0333
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-03-01,MASA,0.2762
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-03-01,MASA,0.3573
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-03-01,MASA,0.22610000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-03-01,MASA,0.1633
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-03-01,MASA,0.033100000000000004
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-03-01,MASA,0.49610000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-03-01,MASA,0.3257
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-03-01,MASA,0.2444
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-03-01,MASA,0.2094
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-03-01,MASA,0.2979
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-03-01,MASA,0.3326
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-03-01,MASA,0.3919
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-03-01,MASA,0.4621
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-03-01,MASA,0.4435
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-03-01,MASA,0.2051
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-04-01,MASA,0.29510000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-04-01,MASA,0.3279
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-04-01,MASA,0.2579
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-04-01,MASA,0.1467
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-04-01,MASA,0.033100000000000004
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-04-01,MASA,0.5494
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-04-01,MASA,0.377
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-04-01,MASA,0.43420000000000003
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-04-01,MASA,0.2776
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-04-01,MASA,0.45570000000000005
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-04-01,MASA,0.5732
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-04-01,MASA,0.5398000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-04-01,MASA,0.4867
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-04-01,MASA,0.43920000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-04-01,MASA,0.25570000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-05-01,MASA,0.4334
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-05-01,MASA,0.303
