Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,EVI_Terra_MOD13A3
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-03-01,MASA,0.2097
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-03-01,MASA,0.2132
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-03-01,MASA,0.31170000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-03-01,MASA,0.1506
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-03-01,MASA,0.18730000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-03-01,MASA,0.24650000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-03-01,MASA,0.1101
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-04-01,MASA,0.2776
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-04-01,MASA,0.155
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-04-01,MASA,0.1714
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-04-01,MASA,0.09670000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-04-01,MASA,0.0376
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-04-01,MASA,0.4607
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-04-01,MASA,0.259
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-04-01,MASA,0.3378
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-04-01,MASA,0.26630000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-04-01,MASA,0.28240000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-04-01,MASA,0.453
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-04-01,MASA,0.24000000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-04-01,MASA,0.23070000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-04-01,MASA,0.278
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-04-01,MASA,0.2494
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-05-01,MASA,0.3543
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-05-01,MASA,0.31320000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-05-01,MASA,0.16490000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-05-01,MASA,0.1525
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-05-01,MASA,0.07
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-05-01,MASA,0.3205
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-05-01,MASA,0.3277
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-05-01,MASA,0.3321
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-05-01,MASA,0.34690000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-05-01,MASA,0.19740000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-05-01,MASA,0.4489
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-05-01,MASA,0.2888
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-05-01,MASA,0.2424
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-05-01,MASA,0.2969
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-05-01,MASA,0.41390000000000005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-06-01,MASA,0.27940000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-06-01,MASA,0.44
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-06-01,MASA,0.193
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-06-01,MASA,0.1479
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-06-01,MASA,-0.0292
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-06-01,MASA,0.2142
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-06-01,MASA,0.41190000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-06-01,MASA,0.19540000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-06-01,MASA,0.2384
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-06-01,MASA,0.24080000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-06-01,MASA,0.4329
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-06-01,MASA,0.3164
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-06-01,MASA,0.3689
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-06-01,MASA,0.32530000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-06-01,MASA,0.3991
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-07-01,MASA,0.2401
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-07-01,MASA,0.5253
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-07-01,MASA,0.18330000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-07-01,MASA,0.1272
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-07-01,MASA,0.07150000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-07-01,MASA,0.3448
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-07-01,MASA,0.4879
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-07-01,MASA,0.1525
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-07-01,MASA,0.20950000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-07-01,MASA,0.30970000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-07-01,MASA,0.4086
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-07-01,MASA,0.31
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-07-01,MASA,0.4504
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-07-01,MASA,0.38980000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-07-01,MASA,0.39740000000000003
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-08-01,MASA,0.20270000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-08-01,MASA,0.3594
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-08-01,MASA,0.18230000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-08-01,MASA,0.10990000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-08-01,MASA,0.049800000000000004
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-08-01,MASA,0.5182
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-08-01,MASA,0.4176
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-08-01,MASA,0.12430000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-08-01,MASA,0.2064
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-08-01,MASA,0.2988
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-08-01,MASA,0.33940000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-08-01,MASA,0.2903
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-08-01,MASA,0.3246
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-08-01,MASA,0.328
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-08-01,MASA,0.258
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-09-01,MASA,0.1842
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-09-01,MASA,0.42810000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-09-01,MASA,0.1584
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-09-01,MASA,0.10590000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-09-01,MASA,0.0385
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-09-01,MASA,0.456
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-09-01,MASA,0.33130000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-09-01,MASA,0.1231
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-09-01,MASA,0.1869
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-09-01,MASA,0.3062
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-09-01,MASA,0.2842
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-09-01,MASA,0.24400000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-09-01,MASA,0.28
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-09-01,MASA,0.2874
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-09-01,MASA,0.2691
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-10-01,MASA,0.17980000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-10-01,MASA,0.38120000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-10-01,MASA,0.1651
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-10-01,MASA,0.10700000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-10-01,MASA,-0.002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-10-01,MASA,0.3242
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-10-01,MASA,0.36960000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-10-01,MASA,0.133
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-10-01,MASA,0.1424
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-10-01,MASA,0.3229
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-10-01,MASA,0.27890000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-10-01,MASA,0.2172
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-10-01,MASA,0.2721
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-10-01,MASA,0.3007
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-10-01,MASA,0.19240000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-11-01,MASA,0.12440000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-11-01,MASA,0.22210000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-11-01,MASA,0.1197
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-11-01,MASA,0.0823
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-11-01,MASA,-0.0714
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-11-01,MASA,0.1786
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-11-01,MASA,0.29650000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-11-01,MASA,0.1327
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-11-01,MASA,0.1423
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-11-01,MASA,0.22840000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-11-01,MASA,0.20670000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-11-01,MASA,0.2172
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-11-01,MASA,0.21480000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-11-01,MASA,0.2821
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-11-01,MASA,0.0789
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-12-01,MASA,0.11660000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-12-01,MASA,0.16440000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-12-01,MASA,0.114
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-12-01,MASA,0.0784
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-12-01,MASA,-0.027600000000000003
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-12-01,MASA,0.1252
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-12-01,MASA,0.23070000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-12-01,MASA,0.1041
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-12-01,MASA,0.1145
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-12-01,MASA,0.23650000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-12-01,MASA,0.151
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-12-01,MASA,0.15940000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-12-01,MASA,0.1772
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-12-01,MASA,0.2185
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-12-01,MASA,0.051500000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-01-01,MASA,0.1043
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-01-01,MASA,0.15430000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-01-01,MASA,0.1178
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-01-01,MASA,0.0679
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-01-01,MASA,0.0129
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-01-01,MASA,0.14020000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-01-01,MASA,0.1927
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-01-01,MASA,0.1071
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-01-01,MASA,0.0989
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-01-01,MASA,0.1695
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-01-01,MASA,0.1459
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-01-01,MASA,0.1771
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-01-01,MASA,0.1723
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-01-01,MASA,0.2142
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-01-01,MASA,0.0738
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-02-01,MASA,0.1242
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-02-01,MASA,0.1462
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-02-01,MASA,0.1015
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-02-01,MASA,0.028300000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-02-01,MASA,-0.013000000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-02-01,MASA,0.1829
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-02-01,MASA,0.1797
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-02-01,MASA,0.12610000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-02-01,MASA,0.11670000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-02-01,MASA,0.1648
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-02-01,MASA,0.1689
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-02-01,MASA,0.155
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-02-01,MASA,0.17650000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-02-01,MASA,0.2313
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-02-01,MASA,0.0738
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-03-01,MASA,0.15360000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-03-01,MASA,0.1291
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-03-01,MASA,0.12300000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-03-01,MASA,0.07390000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-03-01,MASA,0.013900000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-03-01,MASA,0.28150000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-03-01,MASA,0.16060000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-03-01,MASA,0.14600000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-03-01,MASA,0.1259
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-03-01,MASA,0.1542
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-03-01,MASA,0.2124
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-03-01,MASA,0.19
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-03-01,MASA,0.1892
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-03-01,MASA,0.2437
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-03-01,MASA,0.12240000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-04-01,MASA,0.1943
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-04-01,MASA,0.12810000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-04-01,MASA,0.1401
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-04-01,MASA,0.1213
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-04-01,MASA,0.0746
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-04-01,MASA,0.3815
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-04-01,MASA,0.2548
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-04-01,MASA,0.2539
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-04-01,MASA,0.1837
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-04-01,MASA,0.1961
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-04-01,MASA,0.3796
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-04-01,MASA,0.1759
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-04-01,MASA,0.21760000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-04-01,MASA,0.2788
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-04-01,MASA,0.1399
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-05-01,MASA,0.3345
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-05-01,MASA,0.3825
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-05-01,MASA,0.14850000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-05-01,MASA,0.1378
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-05-01,MASA,0.0233
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-05-01,MASA,0.34
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-05-01,MASA,0.34450000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-05-01,MASA,0.2962
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-05-01,MASA,0.21930000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-05-01,MASA,0.3141
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-05-01,MASA,0.4802
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-05-01,MASA,0.28340000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-05-01,MASA,0.2369
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-05-01,MASA,0.3214
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-05-01,MASA,0.2913
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-06-01,MASA,0.2934
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-06-01,MASA,0.4692
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-06-01,MASA,0.168
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-06-01,MASA,0.1602
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-06-01,MASA,0.044700000000000004
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-06-01,MASA,0.2038
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-06-01,MASA,0.4093
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-06-01,MASA,0.1778
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-06-01,MASA,0.2127
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-06-01,MASA,0.32780000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-06-01,MASA,0.41800000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-06-01,MASA,0.2949
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-06-01,MASA,0.3351
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-06-01,MASA,0.2696
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-06-01,MASA,0.4379
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-07-01,MASA,0.2569
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-07-01,MASA,0.4989
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-07-01,MASA,0.14730000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-07-01,MASA,0.13720000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-07-01,MASA,0.09580000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-07-01,MASA,0.2948
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-07-01,MASA,0.4847
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-07-01,MASA,0.1438
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-07-01,MASA,0.1915
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-07-01,MASA,0.2979
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-07-01,MASA,0.4063
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-07-01,MASA,0.32220000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-07-01,MASA,0.3844
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-07-01,MASA,0.3388
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-07-01,MASA,0.3981
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-08-01,MASA,0.2273
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-08-01,MASA,0.35760000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-08-01,MASA,0.1496
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-08-01,MASA,0.12660000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-08-01,MASA,0.0362
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-08-01,MASA,0.32370000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-08-01,MASA,0.3387
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-08-01,MASA,0.12840000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-08-01,MASA,0.19590000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-08-01,MASA,0.2485
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-08-01,MASA,0.25730000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-08-01,MASA,0.3412
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-08-01,MASA,0.2705
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-08-01,MASA,0.3211
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-08-01,MASA,0.2972
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-09-01,MASA,0.17800000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-09-01,MASA,0.431
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-09-01,MASA,0.1514
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-09-01,MASA,0.1237
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-09-01,MASA,0.0597
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-09-01,MASA,0.3141
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-09-01,MASA,0.3316
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-09-01,MASA,0.11610000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-09-01,MASA,0.1767
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-09-01,MASA,0.2876
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-09-01,MASA,0.2306
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-09-01,MASA,0.2321
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-09-01,MASA,0.2184
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-09-01,MASA,0.2577
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-09-01,MASA,0.2827
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-10-01,MASA,0.188
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-10-01,MASA,0.3962
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-10-01,MASA,0.149
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-10-01,MASA,0.11180000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-10-01,MASA,0.0597
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-10-01,MASA,0.24250000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-10-01,MASA,0.4057
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-10-01,MASA,0.13670000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-10-01,MASA,0.1874
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-10-01,MASA,0.30110000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-10-01,MASA,0.24860000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-10-01,MASA,0.2728
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-10-01,MASA,0.24130000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-10-01,MASA,0.2519
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-10-01,MASA,0.1784
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-11-01,MASA,0.1647
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-11-01,MASA,0.21250000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-11-01,MASA,0.1189
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-11-01,MASA,0.09960000000000001
