Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,LST_Day_Terra_MOD21C3
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-06-01,MASA,5.932
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-06-01,MASA,6.0360000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-06-01,MASA,6.0388
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-06-01,MASA,6.1376
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-06-01,MASA,6.17
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-06-01,MASA,6.0724
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-07-01,MASA,6.1528
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-07-01,MASA,6.1096
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-07-01,MASA,6.1316
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-07-01,MASA,6.2
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-07-01,MASA,6.0200000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-07-01,MASA,6.300800000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-07-01,MASA,6.132000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-07-01,MASA,6.224400000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-07-01,MASA,6.3216
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-07-01,MASA,6.009600000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-07-01,MASA,6.105600000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-07-01,MASA,6.1152
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-07-01,MASA,6.1852
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-07-01,MASA,6.228400000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-07-01,MASA,6.0892
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-08-01,MASA,6.166
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-08-01,MASA,6.1772
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-08-01,MASA,6.152000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-08-01,MASA,6.2828
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-08-01,MASA,6.046800000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-08-01,MASA,6.324
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-08-01,MASA,6.187200000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-08-01,MASA,6.2484
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-08-01,MASA,6.3420000000000005
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-08-01,MASA,6.0504
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-08-01,MASA,6.1648000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-08-01,MASA,6.0976
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-08-01,MASA,6.235600000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-08-01,MASA,6.225600000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-08-01,MASA,6.166800000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-09-01,MASA,6.0364
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-09-01,MASA,6.0752
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-09-01,MASA,6.0756000000000006
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-09-01,MASA,6.154400000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-09-01,MASA,6.0
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-09-01,MASA,6.175600000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-09-01,MASA,6.0804
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-09-01,MASA,6.144
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-09-01,MASA,6.1896
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-09-01,MASA,5.9808
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-09-01,MASA,6.061599999999999
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-09-01,MASA,5.9928
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-09-01,MASA,6.1332
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-09-01,MASA,6.1552
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-09-01,MASA,6.056800000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-10-01,MASA,5.88
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-10-01,MASA,5.996
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-10-01,MASA,5.9764
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-10-01,MASA,6.0368
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-10-01,MASA,5.949199999999999
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-10-01,MASA,5.985600000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-10-01,MASA,5.974
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-10-01,MASA,5.9724
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-10-01,MASA,6.0884
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-10-01,MASA,5.9124
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-10-01,MASA,5.9212
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-10-01,MASA,5.9448
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-10-01,MASA,5.9916
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-10-01,MASA,6.0296
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-10-01,MASA,5.93
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-11-01,MASA,5.6352
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-11-01,MASA,5.8588000000000005
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-11-01,MASA,5.8256000000000006
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-11-01,MASA,5.744
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-11-01,MASA,5.8268
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-11-01,MASA,5.8452
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-11-01,MASA,5.8436
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-11-01,MASA,5.774
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-11-01,MASA,5.805600000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-11-01,MASA,5.8152
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-11-01,MASA,5.7576
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-11-01,MASA,5.8188
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-11-01,MASA,5.8524
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-11-01,MASA,5.864
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-11-01,MASA,5.656000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2008-12-01,MASA,5.394400000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2008-12-01,MASA,5.7552
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2008-12-01,MASA,5.7328
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2008-12-01,MASA,5.444400000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2008-12-01,MASA,5.7376
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2008-12-01,MASA,5.7384
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2008-12-01,MASA,5.734400000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2008-12-01,MASA,5.5936
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2008-12-01,MASA,5.492000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2008-12-01,MASA,5.7172
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2008-12-01,MASA,5.6704
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2008-12-01,MASA,5.7104
Mazandaran,23.0,40759,36.54,53.0,Sari,2008-12-01,MASA,5.7456000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2008-12-01,MASA,5.744
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2008-12-01,MASA,5.385600000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-01-01,MASA,5.4064
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-01-01,MASA,5.7172
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-01-01,MASA,5.6676
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-01-01,MASA,5.436
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-01-01,MASA,5.6596
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-01-01,MASA,5.7144
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-01-01,MASA,5.703600000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-01-01,MASA,5.583600000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-01-01,MASA,5.5136
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-01-01,MASA,5.6568000000000005
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-01-01,MASA,5.638000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-01-01,MASA,5.6272
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-01-01,MASA,5.7052
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-01-01,MASA,5.712000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-01-01,MASA,5.4272
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-02-01,MASA,5.4736
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-02-01,MASA,5.7512
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-02-01,MASA,5.699199999999999
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-02-01,MASA,5.521599999999999
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-02-01,MASA,5.68
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-02-01,MASA,5.7764
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-02-01,MASA,5.734400000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-02-01,MASA,5.7056000000000004
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-02-01,MASA,5.6924
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-02-01,MASA,5.6432
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-02-01,MASA,5.7624
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-02-01,MASA,5.726800000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-02-01,MASA,5.7724
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-02-01,MASA,5.774
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-02-01,MASA,5.521599999999999
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-03-01,MASA,5.734400000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-03-01,MASA,5.885600000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-03-01,MASA,5.8020000000000005
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-03-01,MASA,5.8524
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-03-01,MASA,5.7136000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-03-01,MASA,5.8628
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-03-01,MASA,5.8848
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-03-01,MASA,5.9336
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-03-01,MASA,5.9724
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-03-01,MASA,5.7204
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-03-01,MASA,5.8536
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-03-01,MASA,5.8448
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-03-01,MASA,5.909199999999999
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-03-01,MASA,5.9112
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-03-01,MASA,5.796800000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-04-01,MASA,5.7632
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-04-01,MASA,5.9528
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-04-01,MASA,5.8552
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-04-01,MASA,5.7504
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-04-01,MASA,5.752400000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-04-01,MASA,5.9028
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-04-01,MASA,5.9248
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-04-01,MASA,5.898000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-04-01,MASA,5.8432
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-04-01,MASA,5.736800000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-04-01,MASA,5.864800000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-04-01,MASA,5.896
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-04-01,MASA,5.9556000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-04-01,MASA,5.928400000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-04-01,MASA,5.7512
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-05-01,MASA,5.975600000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-05-01,MASA,6.034800000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-05-01,MASA,5.996
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-05-01,MASA,6.0932
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-05-01,MASA,5.860399999999999
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-05-01,MASA,6.088000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-05-01,MASA,6.0212
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-05-01,MASA,6.032000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-05-01,MASA,6.136800000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-05-01,MASA,5.869199999999999
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-05-01,MASA,5.969600000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-05-01,MASA,5.9908
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-05-01,MASA,6.0952
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-05-01,MASA,6.086
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-05-01,MASA,5.974400000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-06-01,MASA,6.0336
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-06-01,MASA,6.0444
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-06-01,MASA,6.0476
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-06-01,MASA,6.0504
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-06-01,MASA,5.954400000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-06-01,MASA,6.2148
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-06-01,MASA,6.0864
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-06-01,MASA,6.140000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-06-01,MASA,6.169600000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-06-01,MASA,5.944
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-06-01,MASA,6.038000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-06-01,MASA,6.0264
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-06-01,MASA,6.140000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-06-01,MASA,6.1903999999999995
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-06-01,MASA,5.9752
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-07-01,MASA,6.1188
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-07-01,MASA,6.061599999999999
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-07-01,MASA,6.083200000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-07-01,MASA,6.1996
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-07-01,MASA,5.9816
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-07-01,MASA,6.236800000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-07-01,MASA,6.1108
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-07-01,MASA,6.1344
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-07-01,MASA,6.226
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-07-01,MASA,5.9984
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-07-01,MASA,6.083200000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-07-01,MASA,6.104400000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-07-01,MASA,6.163200000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-07-01,MASA,6.1776
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-07-01,MASA,6.061599999999999
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-08-01,MASA,6.021599999999999
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-08-01,MASA,6.0948
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-08-01,MASA,6.061599999999999
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-08-01,MASA,6.2012
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-08-01,MASA,6.0028
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-08-01,MASA,6.114400000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-08-01,MASA,6.0576
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-08-01,MASA,6.082000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-08-01,MASA,6.168000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-08-01,MASA,5.9852
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-08-01,MASA,5.9792
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-08-01,MASA,6.0296
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-08-01,MASA,6.124
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-08-01,MASA,6.113200000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-08-01,MASA,6.022
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-09-01,MASA,5.954400000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-09-01,MASA,6.0676
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-09-01,MASA,6.0316
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-09-01,MASA,6.083200000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-09-01,MASA,5.9852
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-09-01,MASA,6.098000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-09-01,MASA,6.046
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-09-01,MASA,6.067200000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-09-01,MASA,6.1108
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-09-01,MASA,5.9588
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-09-01,MASA,5.974
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-09-01,MASA,6.006
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-09-01,MASA,6.0776
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-09-01,MASA,6.078000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-09-01,MASA,5.97
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-10-01,MASA,5.865600000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-10-01,MASA,5.993600000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-10-01,MASA,5.9612
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-10-01,MASA,5.9828
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-10-01,MASA,5.9392
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-10-01,MASA,6.0016
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-10-01,MASA,5.954400000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-10-01,MASA,5.962000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-10-01,MASA,6.0132
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-10-01,MASA,5.922000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-10-01,MASA,5.908
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-10-01,MASA,5.926
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-10-01,MASA,6.002000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-10-01,MASA,6.018000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-10-01,MASA,5.9172
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-11-01,MASA,5.6476
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-11-01,MASA,5.8728
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-11-01,MASA,5.8608
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-11-01,MASA,5.7364
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-11-01,MASA,5.8512
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-11-01,MASA,5.8848
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-11-01,MASA,5.8500000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-11-01,MASA,5.805600000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-11-01,MASA,5.7928
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-11-01,MASA,5.8464
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-11-01,MASA,5.8128
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-11-01,MASA,5.8188
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-11-01,MASA,5.864
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-11-01,MASA,5.8748000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-11-01,MASA,5.743200000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2009-12-01,MASA,5.4664
Mazandaran,23.7,99309,36.48,52.47,Amol,2009-12-01,MASA,5.777200000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2009-12-01,MASA,5.7468
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2009-12-01,MASA,5.5316
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2009-12-01,MASA,5.728000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2009-12-01,MASA,5.744400000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2009-12-01,MASA,5.7736
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2009-12-01,MASA,5.6588
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2009-12-01,MASA,5.6508
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2009-12-01,MASA,5.752400000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2009-12-01,MASA,5.7236
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2009-12-01,MASA,5.776800000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2009-12-01,MASA,5.7748
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2009-12-01,MASA,5.759600000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2009-12-01,MASA,5.5904
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-01-01,MASA,5.4996
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-01-01,MASA,5.7664
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-01-01,MASA,5.7216
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-01-01,MASA,5.6352
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-01-01,MASA,5.718000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-01-01,MASA,5.7536000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-01-01,MASA,5.7636
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-01-01,MASA,5.704400000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-01-01,MASA,5.7728
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-01-01,MASA,5.7132000000000005
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-01-01,MASA,5.74
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-01-01,MASA,5.734400000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-01-01,MASA,5.7612000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-01-01,MASA,5.7604
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-01-01,MASA,5.570399999999999
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-02-01,MASA,5.4972
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-02-01,MASA,5.736800000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-02-01,MASA,5.693200000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-02-01,MASA,5.564400000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-02-01,MASA,5.68
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-02-01,MASA,5.7372000000000005
