Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,EVI_Aqua_MYD13A3
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-02-01,MASA,0.22360000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-02-01,MASA,0.18480000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-02-01,MASA,0.11280000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-02-01,MASA,0.1689
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-02-01,MASA,0.151
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-02-01,MASA,0.157
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-02-01,MASA,0.1832
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-02-01,MASA,0.22310000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-02-01,MASA,0.21880000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-02-01,MASA,0.1024
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-03-01,MASA,0.1401
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-03-01,MASA,0.2005
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-03-01,MASA,0.1398
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-03-01,MASA,0.1023
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-03-01,MASA,0.0216
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-03-01,MASA,0.26580000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-03-01,MASA,0.2026
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-03-01,MASA,0.1273
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-03-01,MASA,0.1905
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-03-01,MASA,0.23520000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-03-01,MASA,0.22790000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-03-01,MASA,0.20450000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-03-01,MASA,0.2571
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-03-01,MASA,0.2541
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-03-01,MASA,0.12480000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-04-01,MASA,0.2515
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-04-01,MASA,0.2298
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-04-01,MASA,0.17
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-04-01,MASA,0.1228
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-04-01,MASA,0.0653
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-04-01,MASA,0.3295
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-04-01,MASA,0.24580000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-04-01,MASA,0.1589
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-04-01,MASA,0.25570000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-04-01,MASA,0.2585
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-04-01,MASA,0.3914
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-04-01,MASA,0.28200000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-04-01,MASA,0.2505
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-04-01,MASA,0.22990000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-04-01,MASA,0.21960000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-05-01,MASA,0.304
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-05-01,MASA,0.1623
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-05-01,MASA,0.1826
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-05-01,MASA,0.18330000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-05-01,MASA,-0.058100000000000006
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-05-01,MASA,0.2164
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-05-01,MASA,0.3304
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-05-01,MASA,0.2043
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-05-01,MASA,0.36710000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-05-01,MASA,0.3155
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-05-01,MASA,0.4541
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-05-01,MASA,0.2646
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-05-01,MASA,0.2227
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-05-01,MASA,0.2313
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-05-01,MASA,0.2728
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-06-01,MASA,0.2615
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-06-01,MASA,0.3532
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-06-01,MASA,0.1905
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-06-01,MASA,0.1539
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-06-01,MASA,0.0207
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-06-01,MASA,0.2079
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-06-01,MASA,0.3594
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-06-01,MASA,0.1564
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-06-01,MASA,0.2243
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-06-01,MASA,0.3778
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-06-01,MASA,0.42510000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-06-01,MASA,0.34690000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-06-01,MASA,0.323
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-06-01,MASA,0.2424
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-06-01,MASA,0.4026
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-07-01,MASA,0.22870000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-07-01,MASA,0.5327000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-07-01,MASA,0.1872
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-07-01,MASA,0.15080000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-07-01,MASA,0.0207
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-07-01,MASA,0.4187
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-07-01,MASA,0.5029
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-07-01,MASA,0.1328
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-07-01,MASA,0.21760000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-07-01,MASA,0.369
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-07-01,MASA,0.36310000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-07-01,MASA,0.3205
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-07-01,MASA,0.4314
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-07-01,MASA,0.378
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-07-01,MASA,0.29450000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-08-01,MASA,0.23240000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-08-01,MASA,0.4164
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-08-01,MASA,0.17020000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-08-01,MASA,0.14850000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-08-01,MASA,-0.0437
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-08-01,MASA,0.512
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-08-01,MASA,0.49620000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-08-01,MASA,0.14120000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-08-01,MASA,0.22080000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-08-01,MASA,0.25620000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-08-01,MASA,0.316
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-08-01,MASA,0.33790000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-08-01,MASA,0.3352
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-08-01,MASA,0.40740000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-08-01,MASA,0.2416
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-09-01,MASA,0.1652
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-09-01,MASA,0.3461
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-09-01,MASA,0.1704
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-09-01,MASA,0.1174
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-09-01,MASA,-0.0143
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-09-01,MASA,0.42710000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-09-01,MASA,0.3854
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-09-01,MASA,0.1144
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-09-01,MASA,0.1597
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-09-01,MASA,0.2849
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-09-01,MASA,0.2637
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-09-01,MASA,0.2992
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-09-01,MASA,0.2635
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-09-01,MASA,0.2883
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-09-01,MASA,0.19010000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-10-01,MASA,0.1542
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-10-01,MASA,0.3166
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-10-01,MASA,0.1831
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-10-01,MASA,0.1149
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-10-01,MASA,0.0051
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-10-01,MASA,0.28290000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-10-01,MASA,0.3195
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-10-01,MASA,0.113
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-10-01,MASA,0.1628
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-10-01,MASA,0.2876
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-10-01,MASA,0.19970000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-10-01,MASA,0.28450000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-10-01,MASA,0.2647
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-10-01,MASA,0.23770000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-10-01,MASA,0.1636
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-11-01,MASA,0.12490000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-11-01,MASA,0.275
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-11-01,MASA,0.17400000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-11-01,MASA,0.1047
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-11-01,MASA,-0.0078000000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-11-01,MASA,0.1605
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-11-01,MASA,0.23950000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-11-01,MASA,0.0947
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-11-01,MASA,0.15560000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-11-01,MASA,0.2584
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-11-01,MASA,0.1962
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-11-01,MASA,0.2631
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-11-01,MASA,0.2574
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-11-01,MASA,0.2277
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-11-01,MASA,0.0697
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-12-01,MASA,0.1567
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-12-01,MASA,0.24450000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-12-01,MASA,0.1029
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-12-01,MASA,0.0926
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-12-01,MASA,-0.035
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-12-01,MASA,0.1297
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-12-01,MASA,0.20020000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-12-01,MASA,0.10020000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-12-01,MASA,0.15660000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-12-01,MASA,0.2257
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-12-01,MASA,0.1501
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-12-01,MASA,0.20770000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-12-01,MASA,0.2278
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-12-01,MASA,0.2359
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-12-01,MASA,0.04
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-01-01,MASA,-0.0178
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-01-01,MASA,0.23
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-01-01,MASA,0.1028
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-01-01,MASA,0.0269
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-01-01,MASA,-0.0252
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-01-01,MASA,0.1364
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-01-01,MASA,0.1836
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-01-01,MASA,-0.031
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-01-01,MASA,0.0004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-01-01,MASA,0.19590000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-01-01,MASA,0.198
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-01-01,MASA,0.221
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-01-01,MASA,0.19590000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-01-01,MASA,0.2044
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-01-01,MASA,-0.0302
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-02-01,MASA,0.0796
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-02-01,MASA,0.23270000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-02-01,MASA,0.1061
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-02-01,MASA,0.060500000000000005
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-02-01,MASA,0.0521
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-02-01,MASA,0.17650000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-02-01,MASA,0.16160000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-02-01,MASA,0.0952
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-02-01,MASA,0.1116
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-02-01,MASA,0.1685
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-02-01,MASA,0.1426
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-02-01,MASA,0.1947
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-02-01,MASA,0.19940000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-02-01,MASA,0.1825
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-02-01,MASA,0.0639
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-03-01,MASA,0.1038
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-03-01,MASA,0.19940000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-03-01,MASA,0.1444
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-03-01,MASA,0.0727
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-03-01,MASA,0.0521
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-03-01,MASA,0.2553
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-03-01,MASA,0.18030000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-03-01,MASA,0.1111
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-03-01,MASA,0.1216
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-03-01,MASA,0.19790000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-03-01,MASA,0.1797
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-03-01,MASA,0.21130000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-03-01,MASA,0.2399
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-03-01,MASA,0.22190000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-03-01,MASA,0.0787
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-04-01,MASA,0.2456
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-04-01,MASA,0.1932
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-04-01,MASA,0.1438
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-04-01,MASA,0.1173
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-04-01,MASA,0.0683
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-04-01,MASA,0.33330000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-04-01,MASA,0.2389
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-04-01,MASA,0.1768
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-04-01,MASA,0.2238
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-04-01,MASA,0.16820000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-04-01,MASA,0.3798
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-04-01,MASA,0.23450000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-04-01,MASA,0.2391
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-04-01,MASA,0.26230000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-04-01,MASA,0.2025
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-05-01,MASA,0.3239
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-05-01,MASA,0.1273
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-05-01,MASA,0.20670000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-05-01,MASA,0.1375
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-05-01,MASA,0.0129
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-05-01,MASA,0.233
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-05-01,MASA,0.2748
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-05-01,MASA,0.2437
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-05-01,MASA,0.3019
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-05-01,MASA,0.2579
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-05-01,MASA,0.496
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-05-01,MASA,0.22790000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-05-01,MASA,0.2107
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-05-01,MASA,0.2581
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-05-01,MASA,0.29050000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-06-01,MASA,0.3089
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-06-01,MASA,0.4718
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-06-01,MASA,0.20040000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-06-01,MASA,0.16870000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-06-01,MASA,0.038700000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-06-01,MASA,0.1874
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-06-01,MASA,0.3491
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-06-01,MASA,0.2489
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-06-01,MASA,0.251
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-06-01,MASA,0.3975
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-06-01,MASA,0.39
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-06-01,MASA,0.3567
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-06-01,MASA,0.2964
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-06-01,MASA,0.17400000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-06-01,MASA,0.36810000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-07-01,MASA,0.22840000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-07-01,MASA,0.5309
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-07-01,MASA,0.16690000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-07-01,MASA,0.1645
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-07-01,MASA,0.040100000000000004
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-07-01,MASA,0.42760000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-07-01,MASA,0.4489
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-07-01,MASA,0.1578
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-07-01,MASA,0.20470000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-07-01,MASA,0.3262
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-07-01,MASA,0.3458
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-07-01,MASA,0.30870000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-07-01,MASA,0.4274
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-07-01,MASA,0.3174
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-07-01,MASA,0.2903
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-08-01,MASA,0.18730000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-08-01,MASA,0.5109
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-08-01,MASA,0.16240000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-08-01,MASA,0.12390000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-08-01,MASA,0.0164
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-08-01,MASA,0.4581
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-08-01,MASA,0.40240000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-08-01,MASA,0.12840000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-08-01,MASA,0.19010000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-08-01,MASA,0.3382
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-08-01,MASA,0.3185
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-08-01,MASA,0.32080000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-08-01,MASA,0.3957
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-08-01,MASA,0.3765
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-08-01,MASA,0.19440000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-09-01,MASA,0.2172
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-09-01,MASA,0.22190000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-09-01,MASA,0.16770000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-09-01,MASA,0.1291
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-09-01,MASA,0.0322
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-09-01,MASA,0.3538
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-09-01,MASA,0.4063
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-09-01,MASA,0.10500000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-09-01,MASA,0.18330000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-09-01,MASA,0.3312
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-09-01,MASA,0.33180000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-09-01,MASA,0.32
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-09-01,MASA,0.3022
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-09-01,MASA,0.3059
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-09-01,MASA,0.1661
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-10-01,MASA,0.1786
