Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,NDVI_Aqua_MYD13A3
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-12-01,MASA,0.3624
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-12-01,MASA,0.23170000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-12-01,MASA,0.12660000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-12-01,MASA,-0.1497
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-12-01,MASA,0.30210000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-12-01,MASA,0.4153
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-12-01,MASA,0.1887
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-12-01,MASA,0.24960000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-12-01,MASA,0.3534
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-12-01,MASA,0.38580000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-12-01,MASA,0.3286
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-12-01,MASA,0.3826
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-12-01,MASA,0.47590000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-12-01,MASA,0.1771
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-01-01,MASA,0.3274
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-01-01,MASA,0.33540000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-01-01,MASA,0.2298
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-01-01,MASA,0.12430000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-01-01,MASA,0.1471
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-01-01,MASA,0.3786
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-01-01,MASA,0.3977
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-01-01,MASA,0.2584
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-01-01,MASA,0.2368
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-01-01,MASA,0.3766
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-01-01,MASA,0.34890000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-01-01,MASA,0.3341
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-01-01,MASA,0.4
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-01-01,MASA,0.437
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-01-01,MASA,0.19590000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-02-01,MASA,0.36860000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-02-01,MASA,0.31770000000000004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-02-01,MASA,0.2767
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-02-01,MASA,0.11
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-02-01,MASA,0.1471
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-02-01,MASA,0.5136000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-02-01,MASA,0.3839
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-02-01,MASA,0.31
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-02-01,MASA,0.2461
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-02-01,MASA,0.3896
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-02-01,MASA,0.39430000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-02-01,MASA,0.3043
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-02-01,MASA,0.4
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-02-01,MASA,0.4617
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-02-01,MASA,0.2106
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-03-01,MASA,0.3885
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-03-01,MASA,0.2867
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-03-01,MASA,0.27640000000000003
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-03-01,MASA,0.1252
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-03-01,MASA,0.0606
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-03-01,MASA,0.5906
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-03-01,MASA,0.378
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-03-01,MASA,0.3568
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-03-01,MASA,0.2806
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-03-01,MASA,0.3519
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-03-01,MASA,0.45790000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-03-01,MASA,0.2871
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-03-01,MASA,0.4536
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-03-01,MASA,0.4404
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-03-01,MASA,0.2954
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-04-01,MASA,0.438
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-04-01,MASA,0.2612
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-04-01,MASA,0.26480000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-04-01,MASA,0.1429
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-04-01,MASA,0.0529
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-04-01,MASA,0.6161
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-04-01,MASA,0.467
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-04-01,MASA,0.5664
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-04-01,MASA,0.303
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-04-01,MASA,0.3657
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-04-01,MASA,0.5613
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-04-01,MASA,0.3088
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-04-01,MASA,0.40740000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-04-01,MASA,0.45070000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-04-01,MASA,0.25780000000000003
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-05-01,MASA,0.44570000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-05-01,MASA,0.2781
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-05-01,MASA,0.2606
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-05-01,MASA,0.20670000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-05-01,MASA,0.1048
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-05-01,MASA,0.47890000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-05-01,MASA,0.5257000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-05-01,MASA,0.5136000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-05-01,MASA,0.3168
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-05-01,MASA,0.49060000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-05-01,MASA,0.5774
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-05-01,MASA,0.39390000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-05-01,MASA,0.3778
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-05-01,MASA,0.37970000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-05-01,MASA,0.5265000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-06-01,MASA,0.4515
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-06-01,MASA,0.6748000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-06-01,MASA,0.2844
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-06-01,MASA,0.19870000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-06-01,MASA,0.17880000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-06-01,MASA,0.4062
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-06-01,MASA,0.5287000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-06-01,MASA,0.45630000000000004
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-06-01,MASA,0.24930000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-06-01,MASA,0.49060000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-06-01,MASA,0.4998
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-06-01,MASA,0.3733
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-06-01,MASA,0.49250000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-06-01,MASA,0.3919
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-06-01,MASA,0.5868
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-07-01,MASA,0.3346
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-07-01,MASA,0.7438
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-07-01,MASA,0.2793
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-07-01,MASA,0.2011
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-07-01,MASA,0.0035
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-07-01,MASA,0.3244
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-07-01,MASA,0.6408
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-07-01,MASA,0.2192
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-07-01,MASA,0.2303
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-07-01,MASA,0.5204
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-07-01,MASA,0.5807
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-07-01,MASA,0.4136
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-07-01,MASA,0.4751
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-07-01,MASA,0.49560000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-07-01,MASA,0.5292
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-08-01,MASA,0.38270000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-08-01,MASA,0.5632
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-08-01,MASA,0.2731
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-08-01,MASA,0.1685
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-08-01,MASA,0.0728
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-08-01,MASA,0.45570000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-08-01,MASA,0.5765
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-08-01,MASA,0.2029
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-08-01,MASA,0.31120000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-08-01,MASA,0.5234
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-08-01,MASA,0.5611
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-08-01,MASA,0.4272
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-08-01,MASA,0.4742
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-08-01,MASA,0.4833
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-08-01,MASA,0.5225000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-09-01,MASA,0.5291
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-09-01,MASA,0.6536000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-09-01,MASA,0.34690000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-09-01,MASA,0.1681
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-09-01,MASA,0.20270000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-09-01,MASA,0.48100000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-09-01,MASA,0.5875
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-09-01,MASA,0.2073
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-09-01,MASA,0.2892
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-09-01,MASA,0.5589000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-09-01,MASA,0.5345
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-09-01,MASA,0.36360000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-09-01,MASA,0.46340000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-09-01,MASA,0.497
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-09-01,MASA,0.4187
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-10-01,MASA,0.5285000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-10-01,MASA,0.6127
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-10-01,MASA,0.2712
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-10-01,MASA,0.1789
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-10-01,MASA,0.20270000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-10-01,MASA,0.46480000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-10-01,MASA,0.5847
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-10-01,MASA,0.23520000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-10-01,MASA,0.25420000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-10-01,MASA,0.528
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-10-01,MASA,0.5481
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-10-01,MASA,0.4156
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-10-01,MASA,0.4505
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-10-01,MASA,0.4577
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-10-01,MASA,0.4894
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-11-01,MASA,0.4189
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-11-01,MASA,0.4597
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-11-01,MASA,0.2654
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-11-01,MASA,0.1554
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-11-01,MASA,0.2265
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-11-01,MASA,0.3936
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-11-01,MASA,0.5055000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-11-01,MASA,0.2702
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-11-01,MASA,0.2993
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-11-01,MASA,0.5059
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-11-01,MASA,0.4932
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-11-01,MASA,0.365
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-11-01,MASA,0.42400000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-11-01,MASA,0.47450000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-11-01,MASA,0.3758
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2015-12-01,MASA,0.3687
Mazandaran,23.7,99309,36.48,52.47,Amol,2015-12-01,MASA,0.3372
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2015-12-01,MASA,0.2442
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2015-12-01,MASA,0.139
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2015-12-01,MASA,-0.061700000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2015-12-01,MASA,0.3259
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2015-12-01,MASA,0.42660000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2015-12-01,MASA,0.25520000000000004
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2015-12-01,MASA,0.22870000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2015-12-01,MASA,0.37320000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2015-12-01,MASA,0.40540000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2015-12-01,MASA,0.3801
Mazandaran,23.0,40759,36.54,53.0,Sari,2015-12-01,MASA,0.3841
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2015-12-01,MASA,0.44530000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2015-12-01,MASA,0.3758
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-01-01,MASA,0.3373
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-01-01,MASA,0.29560000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-01-01,MASA,0.22940000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-01-01,MASA,0.1278
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-01-01,MASA,-0.1337
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-01-01,MASA,0.3806
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-01-01,MASA,0.39730000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-01-01,MASA,0.24630000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-01-01,MASA,0.2179
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-01-01,MASA,0.36050000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-01-01,MASA,0.39980000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-01-01,MASA,0.29650000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-01-01,MASA,0.3567
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-01-01,MASA,0.4011
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-01-01,MASA,0.2675
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-02-01,MASA,0.3312
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-02-01,MASA,0.2994
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-02-01,MASA,0.2089
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-02-01,MASA,0.1315
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-02-01,MASA,0.20400000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-02-01,MASA,0.5215000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-02-01,MASA,0.3673
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-02-01,MASA,0.2655
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-02-01,MASA,0.2541
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-02-01,MASA,0.3572
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-02-01,MASA,0.4016
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-02-01,MASA,0.2913
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-02-01,MASA,0.3523
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-02-01,MASA,0.40190000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-02-01,MASA,0.3023
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-03-01,MASA,0.36160000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-03-01,MASA,0.3244
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-03-01,MASA,0.2267
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-03-01,MASA,0.12760000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-03-01,MASA,0.2112
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-03-01,MASA,0.6835
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-03-01,MASA,0.41500000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-03-01,MASA,0.3546
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-03-01,MASA,0.3032
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-03-01,MASA,0.3758
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-03-01,MASA,0.5329
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-03-01,MASA,0.32680000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-03-01,MASA,0.34590000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-03-01,MASA,0.4636
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-03-01,MASA,0.3023
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-04-01,MASA,0.49000000000000005
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-04-01,MASA,0.3169
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-04-01,MASA,0.2763
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-04-01,MASA,0.1874
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-04-01,MASA,0.2747
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-04-01,MASA,0.5991000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-04-01,MASA,0.48410000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-04-01,MASA,0.4713
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-04-01,MASA,0.32930000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-04-01,MASA,0.4964
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-04-01,MASA,0.66
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-04-01,MASA,0.46690000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-04-01,MASA,0.3723
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-04-01,MASA,0.46180000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-04-01,MASA,0.3967
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-05-01,MASA,0.5447000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-05-01,MASA,0.5541
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-05-01,MASA,0.2539
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-05-01,MASA,0.25570000000000004
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-05-01,MASA,-0.0466
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-05-01,MASA,0.44480000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-05-01,MASA,0.6328
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-05-01,MASA,0.4949
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-05-01,MASA,0.34850000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-05-01,MASA,0.4208
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-05-01,MASA,0.6515000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-05-01,MASA,0.5271
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-05-01,MASA,0.3432
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-05-01,MASA,0.4761
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-05-01,MASA,0.5762
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-06-01,MASA,0.4872
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-06-01,MASA,0.7132000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-06-01,MASA,0.37070000000000003
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-06-01,MASA,0.2417
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-06-01,MASA,0.1192
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-06-01,MASA,0.3371
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-06-01,MASA,0.6407
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-06-01,MASA,0.27840000000000004
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-06-01,MASA,0.3285
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-06-01,MASA,0.45270000000000005
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-06-01,MASA,0.5930000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-06-01,MASA,0.4143
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-06-01,MASA,0.5477000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-06-01,MASA,0.45430000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-06-01,MASA,0.5627
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-07-01,MASA,0.40390000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-07-01,MASA,0.6928000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-07-01,MASA,0.3017
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-07-01,MASA,0.2083
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-07-01,MASA,0.1192
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-07-01,MASA,0.5693
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-07-01,MASA,0.6228
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-07-01,MASA,0.2278
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-07-01,MASA,0.302
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-07-01,MASA,0.537
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-07-01,MASA,0.6273000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-07-01,MASA,0.5429
