Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,TerraClimate
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-08-01,MASA,32
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-08-01,MASA,13
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-08-01,MASA,3
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-08-01,MASA,19
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-08-01,MASA,37
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-08-01,MASA,40
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-08-01,MASA,9
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-08-01,MASA,7
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-08-01,MASA,32
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-08-01,MASA,16
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-08-01,MASA,18
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-08-01,MASA,18
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-08-01,MASA,8
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-08-01,MASA,1
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-09-01,MASA,3
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-09-01,MASA,24
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-09-01,MASA,26
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-09-01,MASA,1
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-09-01,MASA,12
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-09-01,MASA,12
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-09-01,MASA,26
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-09-01,MASA,2
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-09-01,MASA,3
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-09-01,MASA,40
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-09-01,MASA,6
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-09-01,MASA,42
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-09-01,MASA,17
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-09-01,MASA,15
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-09-01,MASA,1
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-10-01,MASA,28
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-10-01,MASA,184
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-10-01,MASA,180
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-10-01,MASA,21
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-10-01,MASA,70
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-10-01,MASA,51
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-10-01,MASA,220
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-10-01,MASA,17
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-10-01,MASA,49
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-10-01,MASA,378
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-10-01,MASA,46
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-10-01,MASA,439
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-10-01,MASA,106
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-10-01,MASA,92
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-10-01,MASA,31
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-11-01,MASA,8
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-11-01,MASA,45
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-11-01,MASA,48
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-11-01,MASA,6
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-11-01,MASA,22
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-11-01,MASA,17
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-11-01,MASA,49
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-11-01,MASA,6
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-11-01,MASA,13
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-11-01,MASA,73
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-11-01,MASA,13
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-11-01,MASA,53
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-11-01,MASA,30
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-11-01,MASA,27
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-11-01,MASA,8
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-12-01,MASA,33
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-12-01,MASA,136
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-12-01,MASA,141
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-12-01,MASA,29
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-12-01,MASA,71
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-12-01,MASA,57
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-12-01,MASA,148
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-12-01,MASA,29
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-12-01,MASA,51
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-12-01,MASA,218
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-12-01,MASA,51
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-12-01,MASA,173
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-12-01,MASA,98
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-12-01,MASA,88
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-12-01,MASA,38
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-01-01,MASA,26
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-01-01,MASA,81
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-01-01,MASA,88
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-01-01,MASA,20
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-01-01,MASA,52
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-01-01,MASA,42
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-01-01,MASA,78
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-01-01,MASA,22
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-01-01,MASA,30
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-01-01,MASA,85
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-01-01,MASA,37
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-01-01,MASA,62
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-01-01,MASA,65
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-01-01,MASA,61
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-01-01,MASA,20
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-02-01,MASA,36
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-02-01,MASA,88
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-02-01,MASA,92
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-02-01,MASA,33
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-02-01,MASA,58
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-02-01,MASA,56
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-02-01,MASA,88
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-02-01,MASA,33
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-02-01,MASA,43
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-02-01,MASA,104
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-02-01,MASA,46
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-02-01,MASA,81
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-02-01,MASA,73
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-02-01,MASA,68
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-02-01,MASA,35
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-03-01,MASA,79
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-03-01,MASA,101
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-03-01,MASA,92
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-03-01,MASA,77
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-03-01,MASA,72
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-03-01,MASA,81
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-03-01,MASA,108
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-03-01,MASA,75
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-03-01,MASA,84
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-03-01,MASA,117
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-03-01,MASA,85
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-03-01,MASA,114
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-03-01,MASA,88
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-03-01,MASA,83
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-03-01,MASA,92
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-04-01,MASA,19
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-04-01,MASA,18
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-04-01,MASA,16
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-04-01,MASA,21
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-04-01,MASA,14
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-04-01,MASA,19
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-04-01,MASA,22
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-04-01,MASA,18
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-04-01,MASA,22
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-04-01,MASA,26
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-04-01,MASA,17
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-04-01,MASA,27
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-04-01,MASA,17
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-04-01,MASA,16
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-04-01,MASA,26
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-05-01,MASA,36
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-05-01,MASA,31
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-05-01,MASA,30
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-05-01,MASA,29
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-05-01,MASA,32
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-05-01,MASA,45
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-05-01,MASA,38
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-05-01,MASA,42
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-05-01,MASA,30
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-05-01,MASA,44
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-05-01,MASA,36
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-05-01,MASA,40
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-05-01,MASA,33
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-05-01,MASA,34
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-05-01,MASA,28
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-06-01,MASA,2
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-06-01,MASA,3
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-06-01,MASA,1
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-06-01,MASA,1
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-06-01,MASA,1
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-06-01,MASA,4
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-06-01,MASA,4
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-06-01,MASA,2
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-06-01,MASA,2
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-06-01,MASA,3
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-06-01,MASA,2
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-06-01,MASA,6
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-06-01,MASA,1
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-06-01,MASA,1
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-06-01,MASA,1
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-07-01,MASA,9
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-07-01,MASA,16
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-07-01,MASA,6
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-07-01,MASA,5
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-07-01,MASA,11
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-07-01,MASA,30
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-07-01,MASA,15
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-07-01,MASA,12
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-07-01,MASA,6
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-07-01,MASA,5
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-07-01,MASA,12
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-07-01,MASA,27
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-07-01,MASA,12
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-07-01,MASA,5
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-07-01,MASA,5
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-08-01,MASA,0
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-08-01,MASA,3
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-08-01,MASA,1
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-08-01,MASA,0
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-08-01,MASA,0
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-08-01,MASA,1
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-08-01,MASA,4
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-08-01,MASA,0
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-08-01,MASA,1
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-08-01,MASA,4
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-08-01,MASA,1
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-08-01,MASA,6
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-08-01,MASA,1
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-08-01,MASA,0
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-08-01,MASA,0
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-09-01,MASA,6
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-09-01,MASA,64
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-09-01,MASA,66
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-09-01,MASA,2
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-09-01,MASA,34
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-09-01,MASA,26
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-09-01,MASA,75
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-09-01,MASA,5
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-09-01,MASA,10
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-09-01,MASA,129
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-09-01,MASA,14
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-09-01,MASA,123
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-09-01,MASA,45
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-09-01,MASA,42
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-09-01,MASA,4
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-10-01,MASA,11
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-10-01,MASA,55
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-10-01,MASA,62
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-10-01,MASA,5
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-10-01,MASA,39
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-10-01,MASA,36
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-10-01,MASA,52
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-10-01,MASA,11
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-10-01,MASA,10
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-10-01,MASA,68
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-10-01,MASA,22
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-10-01,MASA,87
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-10-01,MASA,47
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-10-01,MASA,46
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-10-01,MASA,6
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-11-01,MASA,20
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-11-01,MASA,98
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-11-01,MASA,105
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-11-01,MASA,13
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-11-01,MASA,50
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-11-01,MASA,38
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-11-01,MASA,104
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-11-01,MASA,17
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-11-01,MASA,27
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-11-01,MASA,151
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-11-01,MASA,36
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-11-01,MASA,115
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-11-01,MASA,71
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-11-01,MASA,64
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-11-01,MASA,16
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-12-01,MASA,37
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-12-01,MASA,141
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-12-01,MASA,147
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-12-01,MASA,29
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-12-01,MASA,82
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-12-01,MASA,70
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-12-01,MASA,145
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-12-01,MASA,36
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-12-01,MASA,48
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-12-01,MASA,178
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-12-01,MASA,59
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-12-01,MASA,145
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-12-01,MASA,109
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-12-01,MASA,99
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-12-01,MASA,36
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-01-01,MASA,41
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-01-01,MASA,121
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-01-01,MASA,126
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-01-01,MASA,32
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-01-01,MASA,72
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-01-01,MASA,61
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-01-01,MASA,122
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-01-01,MASA,35
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-01-01,MASA,49
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-01-01,MASA,147
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-01-01,MASA,58
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-01-01,MASA,117
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-01-01,MASA,95
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-01-01,MASA,86
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-01-01,MASA,36
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-02-01,MASA,32
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-02-01,MASA,80
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-02-01,MASA,86
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-02-01,MASA,31
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-02-01,MASA,55
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-02-01,MASA,52
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-02-01,MASA,82
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-02-01,MASA,30
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-02-01,MASA,40
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-02-01,MASA,100
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-02-01,MASA,41
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-02-01,MASA,80
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-02-01,MASA,67
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-02-01,MASA,64
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-02-01,MASA,33
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-03-01,MASA,52
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-03-01,MASA,83
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-03-01,MASA,85
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-03-01,MASA,57
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-03-01,MASA,62
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-03-01,MASA,62
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-03-01,MASA,87
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-03-01,MASA,49
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-03-01,MASA,66
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-03-01,MASA,103
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-03-01,MASA,55
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-03-01,MASA,92
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-03-01,MASA,72
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-03-01,MASA,70
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-03-01,MASA,65
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-04-01,MASA,56
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-04-01,MASA,57
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-04-01,MASA,54
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-04-01,MASA,61
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-04-01,MASA,47
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-04-01,MASA,58
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-04-01,MASA,65
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-04-01,MASA,54
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-04-01,MASA,67
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-04-01,MASA,91
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-04-01,MASA,53
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-04-01,MASA,92
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-04-01,MASA,54
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-04-01,MASA,54
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-04-01,MASA,72
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-05-01,MASA,62
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-05-01,MASA,66
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-05-01,MASA,63
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-05-01,MASA,72
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-05-01,MASA,54
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-05-01,MASA,71
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-05-01,MASA,85
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-05-01,MASA,65
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-05-01,MASA,74
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-05-01,MASA,110
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-05-01,MASA,59
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-05-01,MASA,109
