system:index,Province,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,mean,precipitation_mm,.geo
202206_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2022-06,0.006717485280880453,6.717485280880453,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
202206_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2022-06,0.005290132852444174,5.290132852444174,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
202206_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2022-06,0.03590193101967287,35.90193101967287,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
202206_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2022-06,0.004632037969479086,4.632037969479086,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
202207_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2022-07,0.0349425324949344,34.9425324949344,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
202207_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2022-07,0.014296809748085337,14.296809748085337,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
202207_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2022-07,0.0943997302803119,94.3997302803119,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
202207_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2022-07,0.030771518662842112,30.771518662842112,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
202207_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2022-07,0.07055596502152284,70.55596502152284,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
202207_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2022-07,0.060682857945831614,60.682857945831614,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
202207_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2022-07,0.049222851708801585,49.222851708801585,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
202207_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2022-07,0.042446787074478465,42.446787074478465,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
202207_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2022-07,0.10144656391468843,101.44656391468843,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
202207_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2022-07,0.04789302738037904,47.89302738037904,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
202207_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2022-07,0.07682904095974763,76.82904095974763,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
202207_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2022-07,0.009615148023041087,9.615148023041087,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
202207_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2022-07,0.0359723815473636,35.9723815473636,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
202207_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2022-07,0.052581215814026194,52.581215814026194,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
202207_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2022-07,0.02100747318592866,21.00747318592866,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
202207_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2022-07,0.049411768630417185,49.411768630417185,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
202207_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2022-07,0.04252464564171632,42.52464564171632,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
202207_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2022-07,0.035928110197456675,35.928110197456675,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
202207_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2022-07,0.05264788360920747,52.64788360920747,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
202207_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2022-07,0.04164026172486146,41.64026172486146,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
202207_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2022-07,0.07450304420319398,74.50304420319398,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
202207_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2022-07,0.09754918010559877,97.54918010559877,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
202207_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2022-07,0.03767615051594575,37.67615051594575,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
202207_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2022-07,0.049122820213707286,49.122820213707286,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
202207_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2022-07,0.08068371804085572,80.68371804085572,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
202208_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2022-08,0.016122649625099683,16.122649625099683,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
202208_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2022-08,0.005607794240273023,5.607794240273023,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
202208_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2022-08,0.051485399916924024,51.485399916924024,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
202208_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2022-08,0.00649155230835774,6.49155230835774,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
202208_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2022-08,0.043322573617256666,43.322573617256666,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
202208_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2022-08,0.01753302963093617,17.53302963093617,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
202208_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2022-08,0.027195732310570264,27.195732310570264,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
202208_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2022-08,0.024020890906609083,24.020890906609083,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
202208_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2022-08,0.04193868787602284,41.93868787602284,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
202208_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2022-08,0.024393300727165723,24.393300727165723,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
202208_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2022-08,0.04885510654763081,48.85510654763081,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
202208_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2022-08,0.003294239953316236,3.294239953316236,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
202208_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2022-08,0.0368808612378011,36.8808612378011,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
202208_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2022-08,0.02438301892594197,24.38301892594197,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
202208_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2022-08,0.008806969240463758,8.806969240463758,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
202208_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2022-08,0.005534227207458997,5.534227207458997,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
202208_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2022-08,0.011510516718185926,11.510516718185926,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
202208_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2022-08,0.015909414008415723,15.909414008415723,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
202208_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2022-08,0.02783886642769673,27.83886642769673,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
202208_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2022-08,0.020408506706512952,20.408506706512952,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
202208_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2022-08,0.009243722275055433,9.243722275055433,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
202208_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2022-08,0.028700451567925,28.700451567925,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
202208_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2022-08,0.00910777898148396,9.10777898148396,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
202208_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2022-08,0.014898593738831067,14.898593738831067,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
202208_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2022-08,0.02273162753895619,22.73162753895619,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
202209_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2022-09,0.07515437912541145,75.15437912541145,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
202209_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2022-09,0.029737815376098098,29.737815376098098,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
202209_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2022-09,0.10314458620148415,103.14458620148415,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
202209_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2022-09,0.06952956330376381,69.52956330376381,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
202209_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2022-09,0.13650311541157478,136.50311541157478,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
202209_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2022-09,0.06943109643059486,69.43109643059486,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
202209_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2022-09,0.07110805821018928,71.10805821018928,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
202209_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2022-09,0.07171562325554603,71.71562325554603,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
202209_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2022-09,0.19973504554825539,199.73504554825539,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
202209_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2022-09,0.060268357511336745,60.268357511336745,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
202209_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2022-09,0.04669719945984596,46.69719945984596,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
202209_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2022-09,0.027976065989310683,27.976065989310683,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
202209_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2022-09,0.1362415255268168,136.2415255268168,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
202209_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2022-09,0.22251003992157692,222.51003992157692,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
202209_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2022-09,0.04812048387127632,48.12048387127632,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
202209_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2022-09,0.16204018902378792,162.04018902378792,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
202209_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2022-09,0.03955316555100197,39.55316555100197,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
202209_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2022-09,0.16028125595646614,160.28125595646614,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
202209_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2022-09,0.20191282045441383,201.91282045441383,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
202209_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2022-09,0.06380404543476814,63.80404543476814,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
202209_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2022-09,0.10757148277359718,107.57148277359718,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
202209_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2022-09,0.19165261101322884,191.65261101322884,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
202209_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2022-09,0.10401208710270637,104.01208710270637,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
202209_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2022-09,0.17679002892571205,176.79002892571205,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
202209_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2022-09,0.18174427759247536,181.74427759247536,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
202210_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2022-10,0.09068164620784458,90.68164620784458,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
202210_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2022-10,0.06344373915580448,63.44373915580448,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
202210_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2022-10,0.07842238638786014,78.42238638786014,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
202210_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2022-10,0.09210943076995548,92.10943076995548,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
202210_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2022-10,0.2070952693024033,207.0952693024033,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
202210_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2022-10,0.10094793532279667,100.94793532279667,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
202210_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2022-10,0.15789010022071537,157.89010022071537,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
202210_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2022-10,0.11813997123626407,118.13997123626407,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
202210_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2022-10,0.16964686308292087,169.64686308292087,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
202210_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2022-10,0.15447156522659,154.47156522659,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
202210_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2022-10,0.055690590480839575,55.690590480839575,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
202210_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2022-10,0.04824057612804111,48.24057612804111,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
