date,St_ID,MOD16A2GF,Region,St_Ele,St_Lat,St_Lon,St_Name,region_id
2004-07-03,40737,50.6,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-07-03,40759,55.400000000000006,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-07-03,40760,54.0,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-07-03,40788,56.300000000000004,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-07-03,99299,55.1,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-07-03,99306,64.5,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-07-03,99309,51.7,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-07-03,99348,52.300000000000004,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-07-03,99357,57.800000000000004,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-07-03,99360,51.5,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-07-03,99361,54.400000000000006,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-07-11,40732,57.2,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-07-11,40734,54.800000000000004,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-07-11,40735,59.7,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-07-11,40736,61.7,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-07-11,40737,55.0,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-07-11,40759,57.900000000000006,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-07-11,40760,57.800000000000004,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-07-11,40788,58.400000000000006,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-07-11,99299,58.2,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-07-11,99306,68.0,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-07-11,99309,54.5,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-07-11,99348,60.1,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-07-11,99357,60.0,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-07-11,99360,51.7,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-07-11,99361,55.900000000000006,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-07-19,40732,54.900000000000006,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-07-19,40734,57.2,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-07-19,40735,66.60000000000001,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-07-19,40736,63.400000000000006,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-07-19,40737,58.0,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-07-19,40759,62.400000000000006,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-07-19,40760,58.900000000000006,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-07-19,40788,62.2,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-07-19,99299,57.900000000000006,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-07-19,99306,64.10000000000001,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-07-19,99309,58.6,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-07-19,99348,61.400000000000006,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-07-19,99357,69.60000000000001,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-07-19,99360,59.900000000000006,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-07-19,99361,66.60000000000001,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-07-27,40732,59.0,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-07-27,40734,58.900000000000006,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-07-27,40735,68.3,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-07-27,40736,66.8,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-07-27,40737,58.2,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-07-27,40759,62.1,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-07-27,40760,60.7,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-07-27,40788,62.1,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-07-27,99299,59.400000000000006,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-07-27,99306,69.2,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-07-27,99309,58.400000000000006,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-07-27,99348,61.900000000000006,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-07-27,99357,67.8,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-07-27,99360,57.5,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-07-27,99361,60.5,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-08-04,40732,58.0,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-08-04,40734,59.0,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-08-04,40735,73.3,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-08-04,40736,68.0,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-08-04,40737,57.900000000000006,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-08-04,40759,64.5,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-08-04,40760,62.400000000000006,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-08-04,40788,63.300000000000004,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-08-04,99299,60.1,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-08-04,99306,71.7,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-08-04,99309,59.7,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-08-04,99348,62.5,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-08-04,99357,68.9,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-08-04,99360,57.800000000000004,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-08-04,99361,64.60000000000001,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-08-12,40732,56.5,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-08-12,40734,57.800000000000004,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-08-12,40735,68.8,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-08-12,40736,69.60000000000001,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-08-12,40737,57.6,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-08-12,40759,63.400000000000006,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-08-12,40760,64.60000000000001,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-08-12,40788,63.7,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-08-12,99299,58.5,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-08-12,99306,69.4,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-08-12,99309,59.6,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-08-12,99348,63.0,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-08-12,99357,68.3,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-08-12,99360,59.0,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-08-12,99361,63.300000000000004,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-08-20,40732,51.6,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-08-20,40734,53.5,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-08-20,40735,67.5,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-08-20,40736,61.7,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-08-20,40737,50.6,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-08-20,40759,59.400000000000006,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-08-20,40760,61.6,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-08-20,40788,57.300000000000004,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-08-20,99299,53.900000000000006,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-08-20,99306,64.9,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-08-20,99309,52.5,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-08-20,99348,55.6,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-08-20,99357,63.800000000000004,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-08-20,99360,54.300000000000004,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-08-20,99361,59.0,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-08-28,40732,50.7,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-08-28,40734,50.7,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-08-28,40735,59.400000000000006,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-08-28,40736,64.60000000000001,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-08-28,40737,50.800000000000004,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-08-28,40759,59.2,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-08-28,40760,60.300000000000004,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-08-28,40788,57.900000000000006,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-08-28,99299,52.300000000000004,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-08-28,99306,66.3,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-08-28,99309,57.0,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-08-28,99348,58.1,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-08-28,99357,58.900000000000006,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-08-28,99360,56.0,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-08-28,99361,59.800000000000004,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-09-05,40732,43.400000000000006,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-09-05,40734,46.2,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-09-05,40735,60.300000000000004,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-09-05,40736,55.6,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-09-05,40737,45.900000000000006,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-09-05,40759,53.0,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-09-05,40760,52.1,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-09-05,40788,52.900000000000006,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-09-05,99299,48.900000000000006,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-09-05,99306,60.300000000000004,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-09-05,99309,48.7,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-09-05,99348,50.900000000000006,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-09-05,99357,59.1,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-09-05,99360,49.900000000000006,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-09-05,99361,54.1,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-09-13,40732,28.0,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-09-13,40734,28.700000000000003,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-09-13,40735,39.300000000000004,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-09-13,40736,42.300000000000004,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-09-13,40737,31.0,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-09-13,40759,46.2,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-09-13,40760,35.800000000000004,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-09-13,40788,43.2,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-09-13,99299,38.1,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-09-13,99306,49.7,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-09-13,99309,34.5,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-09-13,99348,32.9,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-09-13,99357,37.0,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-09-13,99360,32.5,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-09-13,99361,34.6,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-09-21,40732,46.800000000000004,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-09-21,40734,44.400000000000006,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-09-21,40735,53.6,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-09-21,40736,55.300000000000004,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-09-21,40737,45.300000000000004,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-09-21,40759,53.7,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-09-21,40760,54.800000000000004,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-09-21,40788,54.400000000000006,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-09-21,99299,46.7,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-09-21,99306,54.900000000000006,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-09-21,99309,48.1,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-09-21,99348,52.5,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-09-21,99357,54.5,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-09-21,99360,49.1,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-09-21,99361,52.400000000000006,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-09-29,40732,35.7,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-09-29,40734,38.300000000000004,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-09-29,40735,49.1,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-09-29,40736,46.0,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-09-29,40737,37.4,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-09-29,40759,43.900000000000006,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-09-29,40760,46.7,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-09-29,40788,44.400000000000006,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-09-29,99299,41.300000000000004,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-09-29,99306,47.800000000000004,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-09-29,99309,38.800000000000004,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-09-29,99348,45.5,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-09-29,99357,48.900000000000006,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-09-29,99360,45.300000000000004,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-09-29,99361,48.400000000000006,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-10-07,40732,29.700000000000003,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-10-07,40734,29.8,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-10-07,40735,39.0,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-10-07,40736,37.2,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-10-07,40737,31.200000000000003,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-10-07,40759,37.7,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-10-07,40760,38.0,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-10-07,40788,38.300000000000004,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-10-07,99299,35.800000000000004,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-10-07,99306,40.5,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-10-07,99309,31.700000000000003,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-10-07,99348,35.300000000000004,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-10-07,99357,38.5,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-10-07,99360,34.300000000000004,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-10-07,99361,36.800000000000004,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-10-15,40732,28.5,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-10-15,40734,28.400000000000002,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-10-15,40735,34.0,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-10-15,40736,37.2,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-10-15,40737,31.1,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-10-15,40759,36.7,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-10-15,40760,38.900000000000006,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-10-15,40788,38.5,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-10-15,99299,35.5,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-10-15,99306,37.9,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-10-15,99309,31.3,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-10-15,99348,34.1,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-10-15,99357,33.2,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-10-15,99360,36.7,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-10-15,99361,36.0,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-10-23,40732,27.700000000000003,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-10-23,40734,28.5,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-10-23,40735,38.5,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-10-23,40736,35.300000000000004,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-10-23,40737,29.900000000000002,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-10-23,40759,35.300000000000004,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-10-23,40760,39.2,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-10-23,40788,36.4,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-10-23,99299,34.2,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-10-23,99306,36.4,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-10-23,99309,31.6,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-10-23,99348,34.2,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-10-23,99357,36.0,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-10-23,99360,34.7,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-10-23,99361,37.0,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-10-31,40732,17.1,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-10-31,40734,18.8,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-10-31,40735,25.700000000000003,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-10-31,40736,24.8,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-10-31,40737,21.5,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-10-31,40759,28.400000000000002,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-10-31,40760,32.800000000000004,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-10-31,40788,28.5,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-10-31,99299,25.900000000000002,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-10-31,99306,25.900000000000002,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-10-31,99309,22.900000000000002,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-10-31,99348,24.5,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-10-31,99357,25.400000000000002,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-10-31,99360,31.0,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-10-31,99361,33.0,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-11-08,40732,16.400000000000002,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-11-08,40734,15.700000000000001,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-11-08,40735,17.6,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-11-08,40736,24.5,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-11-08,40737,19.400000000000002,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-11-08,40759,25.5,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-11-08,40760,25.5,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-11-08,40788,25.5,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-11-08,99299,23.900000000000002,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-11-08,99306,26.8,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-11-08,99309,22.200000000000003,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-11-08,99348,19.1,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-11-08,99357,18.1,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-11-08,99360,24.0,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-11-08,99361,23.1,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-11-16,40732,20.8,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-11-16,40734,18.2,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-11-16,40735,20.0,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-11-16,40736,29.700000000000003,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-11-16,40737,24.8,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-11-16,40759,27.8,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-11-16,40760,29.1,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-11-16,40788,27.700000000000003,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-11-16,99299,29.400000000000002,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-11-16,99306,30.900000000000002,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-11-16,99309,26.3,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-11-16,99348,26.900000000000002,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-11-16,99357,21.5,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-11-16,99360,27.1,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-11-16,99361,24.0,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-11-24,40732,19.8,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-11-24,40734,16.3,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-11-24,40735,18.2,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-11-24,40736,25.3,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-11-24,40737,21.6,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-11-24,40759,22.6,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-11-24,40760,20.900000000000002,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-11-24,40788,22.400000000000002,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-11-24,99299,23.5,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-11-24,99306,26.3,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-11-24,99309,22.6,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-11-24,99348,22.3,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-11-24,99357,19.1,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-11-24,99360,20.6,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-11-24,99361,18.7,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-12-02,40732,11.3,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-12-02,40734,10.5,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-12-02,40735,13.3,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-12-02,40736,18.900000000000002,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-12-02,40737,14.4,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2004-12-02,40759,18.6,Mazandaran,23.0,36.54,53.0,Sari,MASA
2004-12-02,40760,13.3,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2004-12-02,40788,18.1,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2004-12-02,99299,17.1,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2004-12-02,99306,18.5,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2004-12-02,99309,16.900000000000002,Mazandaran,23.7,36.48,52.47,Amol,MASA
2004-12-02,99348,12.5,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2004-12-02,99357,11.600000000000001,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2004-12-02,99360,17.1,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2004-12-02,99361,12.8,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2004-12-10,40732,10.3,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2004-12-10,40734,7.9,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2004-12-10,40735,9.4,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2004-12-10,40736,16.3,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2004-12-10,40737,11.4,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
